Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Arsenal,Manchester Utd,Y,LW,63,0,0,0,0,0,0,27,1,1,1,0.0,0.0,0.0,2,0,18,20,90.0,2,15,2,1,0,Emile-Smith-Rowe,3,1,1,0,0,4
Away,Arsenal,West Ham,N,LW,4,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,1,0,2,2,100.0,0,1,1,2,1,Emile-Smith-Rowe,2,1,1,0,0,3
Home,Arsenal,Leeds United,N,LW,13,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,2,0,8,9,88.9,0,6,0,1,1,Emile-Smith-Rowe,2,1,1,0,0,3
Away,Arsenal,Tottenham,N,"LM,CM,LW",27,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,1,0,10,10,100.0,1,4,0,0,0,Emile-Smith-Rowe,0,3,0,0,1,3
Away,Arsenal,Newcastle Utd,Y,LW,52,0,0,0,0,0,0,18,2,1,0,0.0,0.0,0.0,0,0,6,10,60.0,1,7,0,2,0,Emile-Smith-Rowe,0,2,0,0,1,2
Home,Arsenal,Leicester City,N,LW,7,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.2,1,0,3,4,75.0,0,2,0,1,1,Emile-Smith-Rowe,4,2,1,0,0,6
Away,Arsenal,Bournemouth,N,AM,17,0,0,0,0,1,1,8,0,0,0,0.0,0.0,0.1,1,0,5,5,100.0,1,2,0,2,1,Emile-Smith-Rowe,3,0,1,0,0,3
Home,Arsenal,Aston Villa,N,AM,10,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,6,7,85.7,0,6,0,0,0,Emile-Smith-Rowe,2,1,1,0,0,3
Away,Arsenal,Manchester Utd,N,"CM,DM",17,0,0,0,0,1,0,7,0,0,0,0.1,0.1,0.0,0,0,5,6,83.3,1,1,0,0,0,Emile-Smith-Rowe,1,3,0,0,1,4
Away,Arsenal,Tottenham,N,FW,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Emile-Smith-Rowe,2,0,1,0,0,2
Home,Arsenal,Everton,N,LW,9,0,0,0,0,1,0,12,0,0,0,0.1,0.1,0.0,1,0,8,10,80.0,0,9,0,0,0,Emile-Smith-Rowe,4,0,1,0,0,4
Home,Arsenal,Bournemouth,N,LW,47,0,1,0,0,1,0,33,0,0,0,0.0,0.0,0.3,4,1,25,29,86.2,1,27,2,1,0,Emile-Smith-Rowe,3,2,1,0,0,5
Home,Arsenal,Crystal Palace,N,LW,8,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,5,5,100.0,1,5,0,0,0,Emile-Smith-Rowe,4,1,1,0,0,5
Home,Arsenal,Leeds United,N,RM,6,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,1,0,0,0,Emile-Smith-Rowe,4,1,1,0,0,5
Away,Arsenal,Manchester City,N,RM,20,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,5,0,0,0,Emile-Smith-Rowe,1,4,0,0,1,5
Home,Arsenal,Brighton,N,RM,14,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,7,8,87.5,1,6,0,1,0,Emile-Smith-Rowe,0,3,0,0,1,3
Home,Arsenal,Wolves,N,RM,16,0,1,0,0,0,0,7,0,0,1,0.0,0.0,0.1,0,0,4,4,100.0,1,4,0,0,0,Emile-Smith-Rowe,5,0,1,0,0,5
