Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Arsenal,Leicester City,Y,CB,90,0,0,0,0,1,0,67,3,0,1,0.0,0.0,0.0,1,0,49,55,89.1,5,36,0,1,0,Gabriel-Dos-Santos,4,2,1,0,0,6
Away,Arsenal,Bournemouth,Y,CB,90,0,0,0,0,1,0,95,1,0,1,0.1,0.1,0.0,0,0,74,80,92.5,2,66,0,0,0,Gabriel-Dos-Santos,3,0,1,0,0,3
Home,Arsenal,Fulham,Y,CB,90,1,0,0,0,1,1,93,3,1,2,0.7,0.7,0.2,1,0,77,83,92.8,6,59,0,0,0,Gabriel-Dos-Santos,2,1,1,0,0,3
Home,Arsenal,Aston Villa,Y,CB,90,0,0,0,0,4,1,56,1,1,0,0.3,0.3,0.0,1,0,43,45,95.6,3,33,1,0,0,Gabriel-Dos-Santos,2,1,1,0,0,3
Away,Arsenal,Manchester Utd,Y,CB,90,0,0,0,0,1,0,51,1,0,2,0.0,0.0,0.0,2,0,40,47,85.1,4,36,1,0,0,Gabriel-Dos-Santos,1,3,0,0,1,4
Away,Arsenal,Brentford,Y,CB,90,0,0,0,0,1,0,74,1,0,0,0.0,0.0,0.0,0,0,55,64,85.9,5,46,0,0,0,Gabriel-Dos-Santos,3,0,1,0,0,3
Home,Arsenal,Tottenham,Y,CB,90,0,0,0,0,0,0,71,1,1,1,0.0,0.0,0.0,0,0,56,61,91.8,5,49,1,0,0,Gabriel-Dos-Santos,3,1,1,0,0,4
Home,Arsenal,Liverpool,Y,CB,90,0,0,0,0,0,0,65,1,0,3,0.0,0.0,0.0,1,0,47,55,85.5,4,38,0,0,0,Gabriel-Dos-Santos,3,2,1,0,0,5
Away,Arsenal,Leeds United,Y,CB,90,0,0,0,0,1,1,77,3,3,4,0.1,0.1,0.0,0,0,54,60,90.0,1,42,1,0,0,Gabriel-Dos-Santos,1,0,1,0,0,1
Away,Arsenal,Southampton,Y,CB,90,0,0,0,0,1,0,92,1,0,1,0.1,0.1,0.0,0,0,70,78,89.7,5,57,0,0,0,Gabriel-Dos-Santos,1,1,0,1,0,2
Home,Arsenal,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,76,1,1,2,0.0,0.0,0.0,0,0,62,69,89.9,5,47,3,0,0,Gabriel-Dos-Santos,5,0,1,0,0,5
Away,Arsenal,Chelsea,Y,CB,90,1,0,0,0,1,1,68,0,1,0,0.8,0.8,0.0,0,0,50,59,84.7,2,36,0,1,1,Gabriel-Dos-Santos,1,0,1,0,0,1
Away,Arsenal,Wolves,Y,CB,90,0,0,0,0,1,0,75,1,3,1,0.1,0.1,0.0,0,0,59,65,90.8,2,50,0,0,0,Gabriel-Dos-Santos,2,0,1,0,0,2
Home,Arsenal,West Ham,Y,CB,90,0,0,0,0,0,0,111,3,0,2,0.0,0.0,0.0,0,0,95,103,92.2,11,80,1,0,0,Gabriel-Dos-Santos,3,1,1,0,0,4
Away,Arsenal,Brighton,Y,CB,90,0,0,0,0,2,1,34,0,1,1,0.4,0.4,0.0,1,0,22,28,78.6,1,17,0,0,0,Gabriel-Dos-Santos,4,2,1,0,0,6
Home,Arsenal,Newcastle Utd,Y,CB,90,0,0,0,0,2,0,80,2,1,0,0.1,0.1,0.0,1,0,65,69,94.2,6,48,0,0,0,Gabriel-Dos-Santos,0,0,0,1,0,0
Away,Arsenal,Tottenham,Y,CB,90,0,0,0,0,0,0,50,0,2,1,0.0,0.0,0.0,1,0,28,39,71.8,3,23,0,0,0,Gabriel-Dos-Santos,2,0,1,0,0,2
Home,Arsenal,Manchester Utd,Y,CB,90,0,0,0,0,1,0,68,2,1,2,0.1,0.1,0.0,1,0,48,57,84.2,3,32,1,0,0,Gabriel-Dos-Santos,3,2,1,0,0,5
Away,Arsenal,Everton,Y,CB,90,0,0,0,0,0,0,91,1,0,1,0.0,0.0,0.0,2,0,77,80,96.3,6,48,0,0,0,Gabriel-Dos-Santos,0,1,0,0,1,1
Home,Arsenal,Brentford,Y,CB,90,0,0,0,0,1,1,61,3,1,2,0.0,0.0,0.0,2,0,39,47,83.0,6,35,1,0,0,Gabriel-Dos-Santos,1,1,0,1,0,2
Home,Arsenal,Manchester City,Y,CB,90,0,0,0,0,0,0,73,0,0,1,0.0,0.0,0.0,1,0,65,69,94.2,3,52,1,0,0,Gabriel-Dos-Santos,1,3,0,0,1,4
Away,Arsenal,Aston Villa,Y,CB,90,0,0,0,0,2,0,66,1,0,0,0.3,0.3,0.0,1,1,58,62,93.5,7,41,1,0,0,Gabriel-Dos-Santos,4,2,1,0,0,6
Away,Arsenal,Leicester City,Y,CB,90,0,0,0,0,0,0,70,2,1,2,0.0,0.0,0.0,1,1,48,60,80.0,2,32,0,0,0,Gabriel-Dos-Santos,1,0,1,0,0,1
Home,Arsenal,Everton,Y,CB,90,0,0,0,0,0,0,93,0,2,1,0.0,0.0,0.0,0,0,76,88,86.4,6,58,0,0,0,Gabriel-Dos-Santos,4,0,1,0,0,4
Home,Arsenal,Bournemouth,Y,CB,90,0,0,0,0,1,1,89,0,0,0,0.2,0.2,0.0,1,0,81,85,95.3,7,62,1,0,0,Gabriel-Dos-Santos,3,2,1,0,0,5
Away,Arsenal,Fulham,Y,CB,90,1,0,0,0,1,1,59,2,0,2,0.3,0.3,0.0,0,0,43,50,86.0,1,46,0,0,0,Gabriel-Dos-Santos,3,0,1,0,0,3
Home,Arsenal,Crystal Palace,Y,CB,85,0,0,0,0,0,0,72,0,0,2,0.0,0.0,0.0,1,0,60,66,90.9,7,49,0,0,0,Gabriel-Dos-Santos,4,1,1,0,0,5
Home,Arsenal,Leeds United,Y,CB,90,0,0,0,0,2,0,98,2,1,0,0.4,0.4,0.0,1,0,77,84,91.7,9,66,0,0,0,Gabriel-Dos-Santos,4,1,1,0,0,5
Away,Arsenal,Liverpool,Y,CB,90,0,0,0,0,1,1,51,2,3,5,0.1,0.1,0.0,1,0,26,30,86.7,2,22,0,1,1,Gabriel-Dos-Santos,2,2,0,1,0,4
Away,Arsenal,West Ham,Y,CB,90,0,0,0,0,1,0,91,4,0,1,0.2,0.2,0.0,0,0,69,77,89.6,5,65,0,0,0,Gabriel-Dos-Santos,2,2,0,1,0,4
Home,Arsenal,Southampton,Y,CB,90,0,0,0,0,0,0,88,1,1,0,0.0,0.0,0.0,1,0,79,85,92.9,6,61,2,0,0,Gabriel-Dos-Santos,3,3,0,1,0,6
Away,Arsenal,Manchester City,Y,CB,90,0,0,0,0,2,0,68,0,0,0,0.1,0.1,0.0,1,0,51,62,82.3,2,51,1,0,0,Gabriel-Dos-Santos,1,4,0,0,1,5
Home,Arsenal,Chelsea,Y,CB,84,0,0,0,0,1,0,70,1,1,1,0.2,0.2,0.0,0,0,55,59,93.2,2,48,0,0,0,Gabriel-Dos-Santos,3,1,1,0,0,4
Away,Arsenal,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,44,1,2,0,0.0,0.0,0.0,0,0,34,39,87.2,0,26,0,0,0,Gabriel-Dos-Santos,2,0,1,0,0,2
Home,Arsenal,Brighton,Y,CB,90,0,0,0,0,2,0,48,1,2,1,0.3,0.3,0.0,0,0,30,39,76.9,0,22,0,0,0,Gabriel-Dos-Santos,0,3,0,0,1,3
Away,Arsenal,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,107,0,1,2,0.0,0.0,0.0,1,0,88,97,90.7,7,77,1,0,0,Gabriel-Dos-Santos,0,1,0,0,1,1
Home,Arsenal,Wolves,Y,CB,90,0,0,0,0,0,0,67,1,0,2,0.0,0.0,0.0,0,0,53,57,93.0,1,42,0,0,0,Gabriel-Dos-Santos,5,0,1,0,0,5
