Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Away,West Ham,Leicester City,Y,"CM,DM",90,0,0,0,0,0,0,42,4,4,1,0.0,0.0,0.1,1,0,23,30,76.7,2,17,1,1,0,Declan-Rice,1,1,0,1,0,2
Home,West Ham,Burnley,Y,"DM,CM",90,0,0,0,0,1,0,64,2,0,0,0.0,0.0,0.0,3,0,45,53,84.9,6,31,0,0,0,Declan-Rice,4,2,1,0,0,6
Away,West Ham,Huddersfield,Y,"DM,CM",90,0,0,0,0,0,0,59,2,1,1,0.0,0.0,0.0,0,0,43,48,89.6,10,31,0,2,2,Declan-Rice,1,1,0,1,0,2
Home,West Ham,Manchester City,Y,"DM,CM",90,0,0,0,0,0,0,38,2,0,4,0.0,0.0,0.1,2,0,29,32,90.6,6,19,1,0,0,Declan-Rice,0,4,0,0,1,4
Away,West Ham,Newcastle Utd,Y,CM,90,0,0,0,0,0,0,41,4,2,2,0.0,0.0,0.0,1,1,24,31,77.4,3,14,0,1,1,Declan-Rice,3,0,1,0,0,3
Home,West Ham,Cardiff City,Y,CM,90,0,0,0,0,2,2,58,1,1,2,0.1,0.1,0.0,3,1,38,47,80.9,4,34,1,1,0,Declan-Rice,3,1,1,0,0,4
Home,West Ham,Crystal Palace,Y,CM,90,0,0,0,0,2,0,53,1,1,1,0.1,0.1,0.0,1,0,39,45,86.7,7,32,3,0,0,Declan-Rice,3,2,1,0,0,5
Away,West Ham,Fulham,Y,CM,90,0,0,0,0,0,0,50,3,2,1,0.0,0.0,0.0,0,0,31,41,75.6,2,24,0,0,0,Declan-Rice,2,0,1,0,0,2
Home,West Ham,Watford,Y,CM,90,0,0,0,0,1,1,60,1,1,1,0.1,0.1,0.0,1,0,40,51,78.4,2,31,0,0,0,Declan-Rice,0,2,0,0,1,2
Away,West Ham,Southampton,Y,"DM,CM",90,0,0,0,0,2,0,52,2,1,3,0.1,0.1,0.0,1,0,35,38,92.1,3,24,0,3,3,Declan-Rice,2,1,1,0,0,3
Away,West Ham,Burnley,Y,CM,90,0,0,0,0,0,0,57,6,0,3,0.0,0.0,0.0,1,0,42,45,93.3,4,19,1,1,1,Declan-Rice,0,2,0,0,1,2
Home,West Ham,Brighton,Y,CM,90,0,0,0,0,1,0,69,1,1,1,0.0,0.0,0.0,0,0,54,63,85.7,3,48,3,2,1,Declan-Rice,2,2,0,1,0,4
Home,West Ham,Arsenal,Y,"DM,CM",90,1,0,0,0,2,1,54,2,3,2,0.1,0.1,0.0,0,0,36,42,85.7,1,30,0,1,1,Declan-Rice,1,0,1,0,0,1
Away,West Ham,Bournemouth,Y,DM,90,0,0,0,0,1,0,79,3,2,0,0.0,0.0,0.0,0,0,65,70,92.9,5,57,3,2,1,Declan-Rice,0,2,0,0,1,2
Away,West Ham,Wolves,Y,CM,90,0,0,0,0,1,0,59,1,4,3,0.0,0.0,0.0,2,0,45,47,95.7,3,27,1,2,2,Declan-Rice,0,3,0,0,1,3
Home,West Ham,Liverpool,Y,DM,90,0,0,0,0,1,0,38,8,2,0,0.1,0.1,0.0,2,0,19,26,73.1,4,12,1,2,2,Declan-Rice,1,1,0,1,0,2
Away,West Ham,Crystal Palace,Y,DM,90,0,0,0,0,0,0,59,2,0,1,0.0,0.0,0.0,2,1,39,50,78.0,4,27,0,2,0,Declan-Rice,1,1,0,1,0,2
Home,West Ham,Fulham,Y,"DM,CM",90,0,0,0,0,1,0,69,6,3,0,0.0,0.0,0.0,1,0,54,61,88.5,2,32,3,0,0,Declan-Rice,3,1,1,0,0,4
Away,West Ham,Manchester City,Y,DM,90,0,0,0,0,0,0,36,2,0,2,0.0,0.0,0.0,0,0,18,29,62.1,0,13,0,1,1,Declan-Rice,0,1,0,0,1,1
Home,West Ham,Newcastle Utd,Y,DM,90,1,0,0,0,1,1,77,7,0,2,0.2,0.2,0.0,2,0,53,64,82.8,4,35,1,1,1,Declan-Rice,2,0,1,0,0,2
