Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Manchester City,Huddersfield,Y,FW,90,1,0,0,0,6,5,51,1,0,1,1.0,1.0,0.9,7,0,30,35,85.7,1,31,4,2,2,Gabriel-Jesus,6,1,1,0,0,7
Away,Manchester City,Wolves,N,"FW,LW",29,0,0,0,0,1,1,9,0,0,0,0.3,0.3,0.0,1,0,5,6,83.3,1,8,0,0,0,Gabriel-Jesus,1,1,0,1,0,2
Home,Manchester City,Newcastle Utd,Y,FW,57,0,0,0,0,3,2,21,0,0,1,0.3,0.3,0.0,1,0,9,13,69.2,0,19,2,0,0,Gabriel-Jesus,2,1,1,0,0,3
Home,Manchester City,Fulham,N,FW,37,0,0,0,0,3,1,14,0,0,3,0.8,0.8,0.3,1,0,5,6,83.3,0,9,1,0,0,Gabriel-Jesus,3,0,1,0,0,3
Home,Manchester City,Brighton,N,FW,25,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.1,2,0,7,9,77.8,1,8,0,0,0,Gabriel-Jesus,2,0,1,0,0,2
Away,Manchester City,Liverpool,N,FW,25,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,3,4,75.0,0,9,1,3,2,Gabriel-Jesus,0,0,0,1,0,0
Home,Manchester City,Burnley,N,FW,25,0,0,0,0,1,1,13,1,0,0,0.3,0.3,0.0,2,1,3,8,37.5,2,10,0,1,0,Gabriel-Jesus,5,0,1,0,0,5
Away,Manchester City,Tottenham,N,FW,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,Gabriel-Jesus,1,0,1,0,0,1
Away,Manchester City,West Ham,N,FW,10,0,1,0,0,0,0,13,0,0,0,0.0,0.0,0.1,1,1,10,11,90.9,0,8,0,2,1,Gabriel-Jesus,4,0,1,0,0,4
Home,Manchester City,Bournemouth,Y,FW,76,0,0,0,0,4,1,40,0,0,2,0.9,0.9,0.0,1,0,20,27,74.1,2,23,0,2,2,Gabriel-Jesus,3,1,1,0,0,4
Away,Manchester City,Watford,Y,FW,88,0,1,0,0,3,1,34,0,0,2,0.6,0.6,0.3,5,1,23,26,88.5,0,22,1,3,1,Gabriel-Jesus,2,1,1,0,0,3
Away,Manchester City,Chelsea,N,FW,38,0,0,0,0,2,1,17,1,0,2,0.2,0.2,0.0,0,0,6,8,75.0,0,13,0,2,1,Gabriel-Jesus,0,2,0,0,1,2
Home,Manchester City,Everton,Y,FW,90,2,0,0,0,2,2,45,1,0,0,0.6,0.6,0.1,5,1,29,40,72.5,3,37,4,1,1,Gabriel-Jesus,3,1,1,0,0,4
Home,Manchester City,Crystal Palace,Y,FW,90,0,0,0,0,2,0,27,1,1,0,0.3,0.3,0.0,0,0,12,18,66.7,1,18,2,1,0,Gabriel-Jesus,2,3,0,0,1,5
Away,Manchester City,Southampton,N,FW,18,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.3,1,0,7,7,100.0,2,7,2,0,0,Gabriel-Jesus,3,1,1,0,0,4
Home,Manchester City,Wolves,Y,FW,75,2,0,1,1,2,1,34,0,1,1,1.5,0.8,0.1,4,0,17,21,81.0,0,14,2,1,1,Gabriel-Jesus,3,0,1,0,0,3
Away,Manchester City,Newcastle Utd,N,"RW,FW",18,0,0,0,0,0,0,9,2,0,0,0.0,0.0,0.0,1,0,3,4,75.0,0,6,0,0,0,Gabriel-Jesus,1,2,0,0,1,3
Home,Manchester City,Arsenal,N,FW,10,0,0,0,0,1,1,6,0,0,1,0.1,0.1,0.0,0,0,1,2,50.0,1,4,1,0,0,Gabriel-Jesus,3,1,1,0,0,4
Away,Manchester City,Everton,N,FW,11,1,0,0,0,2,2,13,1,0,1,0.6,0.6,0.0,1,1,4,5,80.0,0,10,1,0,0,Gabriel-Jesus,2,0,1,0,0,2
Home,Manchester City,Chelsea,N,FW,26,0,0,0,0,2,1,17,0,0,0,0.4,0.4,0.0,1,0,12,14,85.7,1,14,3,1,1,Gabriel-Jesus,6,0,1,0,0,6
Away,Manchester City,Bournemouth,N,FW,1,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,6,0,0,0,Gabriel-Jesus,1,0,1,0,0,1
Home,Manchester City,Watford,N,FW,11,0,0,0,0,1,0,8,0,0,0,0.6,0.6,0.0,2,0,5,6,83.3,1,7,1,1,1,Gabriel-Jesus,3,1,1,0,0,4
Away,Manchester City,Fulham,N,FW,34,0,0,0,0,0,0,16,0,0,1,0.0,0.0,0.0,0,0,9,9,100.0,0,8,2,5,2,Gabriel-Jesus,2,0,1,0,0,2
Home,Manchester City,Cardiff City,Y,FW,90,0,1,0,0,4,1,50,0,0,0,1.4,1.4,0.1,9,1,40,44,90.9,3,40,3,3,3,Gabriel-Jesus,2,0,1,0,0,2
Away,Manchester City,Crystal Palace,N,FW,16,1,0,0,0,2,1,15,1,0,0,0.6,0.6,0.0,1,0,9,10,90.0,1,13,2,2,1,Gabriel-Jesus,3,1,1,0,0,4
Away,Manchester City,Manchester Utd,N,FW,2,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,0,1,1,Gabriel-Jesus,2,0,1,0,0,2
Away,Manchester City,Burnley,N,"LW,FW",27,0,0,0,0,1,0,24,1,1,0,0.6,0.6,0.0,2,0,14,15,93.3,0,22,3,5,2,Gabriel-Jesus,1,0,1,0,0,1
Home,Manchester City,Leicester City,N,FW,4,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,5,0,0,0,Gabriel-Jesus,1,0,1,0,0,1
Away,Manchester City,West Ham,Y,FW,68,1,0,0,0,2,2,15,0,0,1,0.2,0.2,0.0,1,0,10,11,90.9,1,8,1,1,1,Gabriel-Jesus,5,0,1,0,0,5
Home,Manchester City,Tottenham,N,FW,25,0,0,0,0,4,0,13,0,0,1,0.4,0.4,0.0,3,0,6,6,100.0,1,8,0,3,3,Gabriel-Jesus,2,2,0,1,0,4
Away,Manchester City,Norwich City,N,FW,34,0,1,0,0,3,1,19,0,1,2,0.2,0.2,0.0,4,2,9,11,81.8,1,12,1,3,3,Gabriel-Jesus,2,3,0,0,1,5
Away,Manchester City,Everton,Y,FW,65,1,0,0,0,4,1,27,0,1,0,0.8,0.8,0.0,0,0,20,21,95.2,1,18,1,2,1,Gabriel-Jesus,3,1,1,0,0,4
Home,Manchester City,Wolves,N,FW,16,0,0,0,0,1,0,11,0,0,0,0.0,0.0,0.0,1,0,6,6,100.0,1,7,0,0,0,Gabriel-Jesus,0,2,0,0,1,2
Away,Manchester City,Crystal Palace,Y,FW,90,1,0,0,0,8,4,37,0,0,1,1.5,1.5,0.1,5,1,16,22,72.7,2,24,4,6,5,Gabriel-Jesus,2,0,1,0,0,2
