Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Away,Arsenal,Tottenham,Y*,RM,89,1,0,0,0,3,2,53,0,0,1,0.1,0.1,0.2,5,0,37,45,82.2,8,35,3,2,1,Martin-Odegaard,2,0,1,0,0,2
Home,Arsenal,Manchester Utd,Y*,RM,89,0,0,0,0,6,0,63,3,0,0,0.5,0.5,0.1,7,2,37,50,74.0,7,30,5,2,0,Martin-Odegaard,3,2,1,0,0,5
Away,Arsenal,Everton,Y*,RM,76,0,0,0,0,1,0,35,0,1,0,0.1,0.1,0.1,3,0,28,31,90.3,6,22,2,3,1,Martin-Odegaard,0,1,0,0,1,1
Home,Arsenal,Brentford,Y*,RM,90,0,0,0,0,2,1,66,0,0,1,0.1,0.1,0.1,6,1,46,58,79.3,14,44,4,3,2,Martin-Odegaard,1,1,0,1,0,2
Home,Arsenal,Manchester City,Y*,RM,90,0,0,0,0,2,0,53,0,0,1,0.1,0.1,0.0,2,0,38,47,80.9,7,34,0,1,0,Martin-Odegaard,1,3,0,0,1,4
Away,Arsenal,Aston Villa,Y*,RM,89,0,1,0,0,1,0,69,1,0,0,0.3,0.3,0.9,11,1,56,65,86.2,12,42,5,3,3,Martin-Odegaard,4,2,1,0,0,6
Away,Arsenal,Leicester City,Y,RM,83,0,0,0,0,3,0,52,0,0,0,0.1,0.1,0.2,4,0,35,44,79.5,7,33,1,2,2,Martin-Odegaard,1,0,1,0,0,1
Home,Arsenal,Everton,Y*,RM,90,1,0,0,0,2,1,73,0,0,0,0.6,0.6,0.1,4,0,56,65,86.2,5,45,1,1,1,Martin-Odegaard,4,0,1,0,0,4
Home,Arsenal,Bournemouth,Y*,RM,90,0,0,0,0,11,3,100,3,1,0,0.6,0.6,0.1,8,0,64,83,77.1,17,76,3,4,2,Martin-Odegaard,3,2,1,0,0,5
Away,Arsenal,Fulham,Y*,RM,90,1,0,0,0,3,1,72,2,0,0,0.5,0.5,0.2,4,0,53,63,84.1,10,57,2,4,2,Martin-Odegaard,3,0,1,0,0,3
Home,Arsenal,Crystal Palace,Y*,RM,90,0,0,0,0,3,1,71,1,0,1,0.2,0.2,0.1,6,0,48,57,84.2,7,43,2,4,2,Martin-Odegaard,4,1,1,0,0,5
Home,Arsenal,Leeds United,Y*,RM,84,0,1,0,0,0,0,63,3,0,3,0.0,0.0,0.2,2,1,45,54,83.3,4,44,2,2,2,Martin-Odegaard,4,1,1,0,0,5
Away,Arsenal,Liverpool,Y*,RM,79,0,0,0,0,1,1,40,1,0,0,0.1,0.1,0.0,0,0,24,29,82.8,2,21,0,3,0,Martin-Odegaard,2,2,0,1,0,4
Away,Arsenal,West Ham,Y*,RM,89,1,0,0,0,2,1,64,0,0,3,0.5,0.5,0.0,2,1,45,57,78.9,7,44,2,2,2,Martin-Odegaard,2,2,0,1,0,4
Home,Arsenal,Southampton,Y*,"RM,CM",90,1,0,0,0,4,1,79,1,1,0,0.3,0.3,0.1,7,1,57,68,83.8,12,44,3,6,2,Martin-Odegaard,3,3,0,1,0,6
Away,Arsenal,Manchester City,Y*,RM,70,0,0,0,0,0,0,32,1,0,0,0.0,0.0,0.1,1,0,24,29,82.8,3,20,0,0,0,Martin-Odegaard,1,4,0,0,1,5
Home,Arsenal,Chelsea,Y*,RM,90,2,0,0,0,3,3,61,1,1,1,0.4,0.4,0.1,2,0,42,52,80.8,9,35,2,2,1,Martin-Odegaard,3,1,1,0,0,4
Away,Arsenal,Newcastle Utd,Y*,RM,79,1,0,0,0,3,3,40,1,0,0,0.5,0.5,0.3,4,0,22,31,71.0,4,25,0,2,1,Martin-Odegaard,2,0,1,0,0,2
Home,Arsenal,Brighton,Y*,RM,76,0,0,0,0,2,0,36,0,0,1,0.1,0.1,0.1,3,0,21,29,72.4,7,19,1,1,0,Martin-Odegaard,0,3,0,0,1,3
Away,Arsenal,Nott'ham Forest,Y*,RM,90,0,0,0,0,1,0,80,1,0,1,0.0,0.0,0.0,3,0,64,74,86.5,5,51,3,1,1,Martin-Odegaard,0,1,0,0,1,1
Home,Arsenal,Wolves,Y*,RM,74,0,0,0,0,1,0,53,1,0,0,0.0,0.0,0.4,5,1,39,52,75.0,7,33,4,3,3,Martin-Odegaard,5,0,1,0,0,5
